,estacion,sentido,hora,categoria,cantidad
636,ANDES,BOG-CHI,10,IV,31
637,ANDES,BOG-CHI,11,IV,32
638,ANDES,BOG-CHI,12,IV,48
639,ANDES,BOG-CHI,13,IV,31
640,ANDES,BOG-CHI,14,IV,36
641,ANDES,BOG-CHI,15,IV,28
642,ANDES,BOG-CHI,16,IV,43
643,ANDES,BOG-CHI,17,IV,32
644,ANDES,BOG-CHI,18,IV,25
645,ANDES,BOG-CHI,19,IV,29
646,ANDES,BOG-CHI,20,IV,25
647,ANDES,BOG-CHI,21,IV,25
648,ANDES,BOG-CHI,22,IV,22
649,ANDES,BOG-CHI,23,IV,10
650,ANDES,BOG-CHI,1,V,1
651,ANDES,BOG-CHI,2,V,5
652,ANDES,BOG-CHI,3,V,6
653,ANDES,BOG-CHI,4,V,14
654,ANDES,BOG-CHI,5,V,23
655,ANDES,BOG-CHI,6,V,17
656,ANDES,BOG-CHI,7,V,6
657,ANDES,BOG-CHI,8,V,18
658,ANDES,BOG-CHI,9,V,20
659,ANDES,BOG-CHI,10,V,31
660,ANDES,BOG-CHI,11,V,17
661,ANDES,BOG-CHI,12,V,18
662,ANDES,BOG-CHI,13,V,22
663,ANDES,BOG-CHI,14,V,28
664,ANDES,BOG-CHI,15,V,12
665,ANDES,BOG-CHI,16,V,22
666,ANDES,BOG-CHI,17,V,15
667,ANDES,BOG-CHI,18,V,10
668,ANDES,BOG-CHI,19,V,13
669,ANDES,BOG-CHI,20,V,9
670,ANDES,BOG-CHI,21,V,5
671,ANDES,BOG-CHI,22,V,7
672,ANDES,BOG-CHI,23,V,4
673,ANDES,BOG-CHI,0,VI,3
674,ANDES,BOG-CHI,1,VI,3
675,ANDES,BOG-CHI,2,VI,12
676,ANDES,BOG-CHI,3,VI,12
677,ANDES,BOG-CHI,4,VI,24
678,ANDES,BOG-CHI,5,VI,28
679,ANDES,BOG-CHI,6,VI,16
680,ANDES,BOG-CHI,7,VI,8
681,ANDES,BOG-CHI,8,VI,14
682,ANDES,BOG-CHI,9,VI,25
683,ANDES,BOG-CHI,10,VI,11
684,ANDES,BOG-CHI,11,VI,12
685,ANDES,BOG-CHI,12,VI,24
686,ANDES,BOG-CHI,13,VI,24
687,ANDES,BOG-CHI,14,VI,22
688,ANDES,BOG-CHI,15,VI,28
689,ANDES,BOG-CHI,16,VI,44
690,ANDES,BOG-CHI,17,VI,22
691,ANDES,BOG-CHI,18,VI,18
692,ANDES,BOG-CHI,19,VI,17
693,ANDES,BOG-CHI,20,VI,17
694,ANDES,BOG-CHI,21,VI,14
695,ANDES,BOG-CHI,22,VI,16
696,ANDES,BOG-CHI,23,VI,10
697,ANDES,BOG-CHI,0,VII,11
698,ANDES,BOG-CHI,1,VII,11
699,ANDES,BOG-CHI,2,VII,15
700,ANDES,BOG-CHI,3,VII,21
701,ANDES,BOG-CHI,4,VII,47
702,ANDES,BOG-CHI,5,VII,68
703,ANDES,BOG-CHI,6,VII,33
704,ANDES,BOG-CHI,7,VII,12
705,ANDES,BOG-CHI,8,VII,9
706,ANDES,BOG-CHI,9,VII,29
707,ANDES,BOG-CHI,10,VII,27
708,ANDES,BOG-CHI,11,VII,28
709,ANDES,BOG-CHI,12,VII,40
710,ANDES,BOG-CHI,13,VII,46
711,ANDES,BOG-CHI,14,VII,31
712,ANDES,BOG-CHI,15,VII,37
713,ANDES,BOG-CHI,16,VII,39
714,ANDES,BOG-CHI,17,VII,23
715,ANDES,BOG-CHI,18,VII,23
716,ANDES,BOG-CHI,19,VII,22
717,ANDES,BOG-CHI,20,VII,22
718,ANDES,BOG-CHI,21,VII,25
719,ANDES,BOG-CHI,22,VII,23
720,ANDES,BOG-CHI,23,VII,10
721,FUSCA,BOG-CHI,0,I,2
722,FUSCA,BOG-CHI,2,I,1
723,FUSCA,BOG-CHI,4,I,10
724,FUSCA,BOG-CHI,5,I,65
725,FUSCA,BOG-CHI,6,I,170
726,FUSCA,BOG-CHI,7,I,187
727,FUSCA,BOG-CHI,8,I,158
728,FUSCA,BOG-CHI,9,I,134
729,FUSCA,BOG-CHI,10,I,63
730,FUSCA,BOG-CHI,11,I,142
731,FUSCA,BOG-CHI,12,I,138
732,FUSCA,BOG-CHI,13,I,140
733,FUSCA,BOG-CHI,14,I,166
734,FUSCA,BOG-CHI,15,I,203
735,FUSCA,BOG-CHI,16,I,151
736,FUSCA,BOG-CHI,17,I,124
737,FUSCA,BOG-CHI,18,I,132
738,FUSCA,BOG-CHI,19,I,84
739,FUSCA,BOG-CHI,20,I,65
740,FUSCA,BOG-CHI,21,I,36
741,FUSCA,BOG-CHI,22,I,14
742,FUSCA,BOG-CHI,23,I,6
743,FUSCA,BOG-CHI,5,II,4
744,FUSCA,BOG-CHI,6,II,8
745,FUSCA,BOG-CHI,7,II,3
746,FUSCA,BOG-CHI,8,II,1
747,FUSCA,BOG-CHI,9,II,1
748,FUSCA,BOG-CHI,11,II,1
749,FUSCA,BOG-CHI,12,II,1
750,FUSCA,BOG-CHI,13,II,1
751,FUSCA,BOG-CHI,14,II,1
752,FUSCA,BOG-CHI,15,II,8
753,FUSCA,BOG-CHI,16,II,1
754,FUSCA,BOG-CHI,18,II,1
755,FUSCA,BOG-CHI,21,II,1
756,FUSCA,BOG-CHI,6,III,4
757,FUSCA,BOG-CHI,7,III,7
758,FUSCA,BOG-CHI,8,III,5
759,FUSCA,BOG-CHI,9,III,4
760,FUSCA,BOG-CHI,10,III,7
761,FUSCA,BOG-CHI,11,III,6
762,FUSCA,BOG-CHI,12,III,7
763,FUSCA,BOG-CHI,13,III,10
764,FUSCA,BOG-CHI,14,III,6
765,FUSCA,BOG-CHI,15,III,3
766,FUSCA,BOG-CHI,16,III,4
767,FUSCA,BOG-CHI,18,III,1
768,FUSCA,BOG-CHI,20,III,1
769,FUSCA,BOG-CHI,21,III,1
770,FUSCA,BOG-CHI,4,IV,3
771,FUSCA,BOG-CHI,5,IV,3
772,FUSCA,BOG-CHI,6,IV,8
773,FUSCA,BOG-CHI,7,IV,7
774,FUSCA,BOG-CHI,8,IV,3
775,FUSCA,BOG-CHI,9,IV,5
776,FUSCA,BOG-CHI,10,IV,4
777,FUSCA,BOG-CHI,11,IV,3
778,FUSCA,BOG-CHI,12,IV,3
779,FUSCA,BOG-CHI,13,IV,2
780,FUSCA,BOG-CHI,14,IV,2
781,FUSCA,BOG-CHI,15,IV,4
782,FUSCA,BOG-CHI,20,IV,1
783,FUSCA,BOG-CHI,21,IV,1
784,FUSCA,BOG-CHI,23,IV,1
785,FUSCA,BOG-CHI,6,V,1
786,FUSCA,BOG-CHI,7,V,1
787,FUSCA,BOG-CHI,8,V,2
788,FUSCA,BOG-CHI,9,V,1
789,FUSCA,BOG-CHI,10,V,1
790,FUSCA,BOG-CHI,12,V,3
791,FUSCA,BOG-CHI,14,V,4
792,FUSCA,BOG-CHI,15,V,1
793,FUSCA,BOG-CHI,8,VI,1
794,FUSCA,BOG-CHI,5,VII,1
795,FUSCA,BOG-CHI,13,VII,1
796,UNISABANA,BOG-CHI,2,V,1
797,UNISABANA,BOG-CHI,4,V,2
798,UNISABANA,BOG-CHI,5,V,4
799,UNISABANA,BOG-CHI,7,V,1
800,UNISABANA,BOG-CHI,8,V,3
801,UNISABANA,BOG-CHI,9,V,3
802,UNISABANA,BOG-CHI,10,V,9
803,UNISABANA,BOG-CHI,11,V,6
804,UNISABANA,BOG-CHI,12,V,5
805,UNISABANA,BOG-CHI,13,V,4
806,UNISABANA,BOG-CHI,14,V,6
807,UNISABANA,BOG-CHI,15,V,4
808,UNISABANA,BOG-CHI,16,V,5
809,UNISABANA,BOG-CHI,17,V,5
810,UNISABANA,BOG-CHI,18,V,1
811,UNISABANA,BOG-CHI,19,V,3
812,UNISABANA,BOG-CHI,20,V,2
813,UNISABANA,BOG-CHI,21,V,1
814,UNISABANA,BOG-CHI,23,V,3
815,UNISABANA,BOG-CHI,1,VI,1
816,UNISABANA,BOG-CHI,3,VI,2
817,UNISABANA,BOG-CHI,4,VI,5
818,UNISABANA,BOG-CHI,5,VI,4
819,UNISABANA,BOG-CHI,6,VI,1
820,UNISABANA,BOG-CHI,7,VI,1
821,UNISABANA,BOG-CHI,8,VI,1
822,UNISABANA,BOG-CHI,9,VI,4
823,UNISABANA,BOG-CHI,10,VI,8
824,UNISABANA,BOG-CHI,11,VI,4
825,UNISABANA,BOG-CHI,12,VI,5
826,UNISABANA,BOG-CHI,13,VI,8
827,UNISABANA,BOG-CHI,14,VI,10
828,UNISABANA,BOG-CHI,15,VI,3
829,UNISABANA,BOG-CHI,16,VI,7
830,UNISABANA,BOG-CHI,17,VI,2
831,UNISABANA,BOG-CHI,18,VI,2
832,UNISABANA,BOG-CHI,19,VI,4
833,UNISABANA,BOG-CHI,20,VI,5
834,UNISABANA,BOG-CHI,21,VI,3
835,UNISABANA,BOG-CHI,22,VI,3
836,UNISABANA,BOG-CHI,23,VI,3
837,UNISABANA,BOG-CHI,2,VII,1
838,UNISABANA,BOG-CHI,3,VII,2
839,UNISABANA,BOG-CHI,4,VII,5
840,UNISABANA,BOG-CHI,5,VII,3
841,UNISABANA,BOG-CHI,6,VII,1
842,UNISABANA,BOG-CHI,7,VII,1
843,UNISABANA,BOG-CHI,8,VII,5
844,UNISABANA,BOG-CHI,9,VII,3
845,UNISABANA,BOG-CHI,10,VII,6
846,UNISABANA,BOG-CHI,11,VII,7
847,UNISABANA,BOG-CHI,12,VII,10
848,UNISABANA,BOG-CHI,13,VII,8
849,UNISABANA,BOG-CHI,14,VII,10
850,UNISABANA,BOG-CHI,15,VII,1
851,UNISABANA,BOG-CHI,16,VII,2
852,UNISABANA,BOG-CHI,17,VII,4
853,UNISABANA,BOG-CHI,18,VII,2
854,UNISABANA,BOG-CHI,19,VII,4
855,UNISABANA,BOG-CHI,20,VII,3
856,ANDES,BOG-CHI,0,I,133
857,ANDES,BOG-CHI,1,I,60
858,ANDES,BOG-CHI,2,I,69
859,ANDES,BOG-CHI,3,I,93
860,ANDES,BOG-CHI,4,I,282
861,ANDES,BOG-CHI,5,I,1122
862,ANDES,BOG-CHI,6,I,1768
863,ANDES,BOG-CHI,7,I,1294
864,ANDES,BOG-CHI,8,I,1640
865,ANDES,BOG-CHI,9,I,1566
866,ANDES,BOG-CHI,10,I,1551
867,ANDES,BOG-CHI,11,I,1389
868,ANDES,BOG-CHI,12,I,1469
869,ANDES,BOG-CHI,13,I,1556
870,ANDES,BOG-CHI,14,I,1775
871,ANDES,BOG-CHI,15,I,1721
872,ANDES,BOG-CHI,16,I,1641
873,ANDES,BOG-CHI,17,I,1608
874,ANDES,BOG-CHI,18,I,1707
875,ANDES,BOG-CHI,19,I,1634
876,ANDES,BOG-CHI,20,I,1551
877,ANDES,BOG-CHI,21,I,734
878,ANDES,BOG-CHI,22,I,560
879,ANDES,BOG-CHI,23,I,325
880,ANDES,BOG-CHI,0,II,7
881,ANDES,BOG-CHI,1,II,4
882,ANDES,BOG-CHI,2,II,1
883,ANDES,BOG-CHI,3,II,6
884,ANDES,BOG-CHI,4,II,14
885,ANDES,BOG-CHI,5,II,123
886,ANDES,BOG-CHI,6,II,231
887,ANDES,BOG-CHI,7,II,161
888,ANDES,BOG-CHI,8,II,159
889,ANDES,BOG-CHI,9,II,118
890,ANDES,BOG-CHI,10,II,113
891,ANDES,BOG-CHI,11,II,124
892,ANDES,BOG-CHI,12,II,111
893,ANDES,BOG-CHI,13,II,134
894,ANDES,BOG-CHI,14,II,113
895,ANDES,BOG-CHI,15,II,137
896,ANDES,BOG-CHI,16,II,141
897,ANDES,BOG-CHI,17,II,145
898,ANDES,BOG-CHI,18,II,121
899,ANDES,BOG-CHI,19,II,104
900,ANDES,BOG-CHI,20,II,81
901,ANDES,BOG-CHI,21,II,64
902,ANDES,BOG-CHI,22,II,34
903,ANDES,BOG-CHI,23,II,13
904,ANDES,BOG-CHI,0,III,34
905,ANDES,BOG-CHI,1,III,16
906,ANDES,BOG-CHI,2,III,13
907,ANDES,BOG-CHI,3,III,30
908,ANDES,BOG-CHI,4,III,75
909,ANDES,BOG-CHI,5,III,131
910,ANDES,BOG-CHI,6,III,126
911,ANDES,BOG-CHI,7,III,93
912,ANDES,BOG-CHI,8,III,113
913,ANDES,BOG-CHI,9,III,114
914,ANDES,BOG-CHI,10,III,103
915,ANDES,BOG-CHI,11,III,117
916,ANDES,BOG-CHI,12,III,121
917,ANDES,BOG-CHI,13,III,107
918,ANDES,BOG-CHI,14,III,108
919,ANDES,BOG-CHI,15,III,93
920,ANDES,BOG-CHI,16,III,99
921,ANDES,BOG-CHI,17,III,91
922,ANDES,BOG-CHI,18,III,79
923,ANDES,BOG-CHI,19,III,73
924,ANDES,BOG-CHI,20,III,74
925,ANDES,BOG-CHI,21,III,36
926,ANDES,BOG-CHI,22,III,42
927,ANDES,BOG-CHI,23,III,30
928,ANDES,BOG-CHI,0,IV,18
929,ANDES,BOG-CHI,1,IV,9
930,ANDES,BOG-CHI,2,IV,10
931,ANDES,BOG-CHI,3,IV,15
932,ANDES,BOG-CHI,4,IV,33
933,ANDES,BOG-CHI,5,IV,57
934,ANDES,BOG-CHI,6,IV,34
935,ANDES,BOG-CHI,7,IV,13
936,ANDES,BOG-CHI,8,IV,23
937,ANDES,BOG-CHI,9,IV,31
938,ANDES,BOG-CHI,10,IV,21
939,ANDES,BOG-CHI,11,IV,47
940,ANDES,BOG-CHI,12,IV,57
941,ANDES,BOG-CHI,13,IV,26
942,ANDES,BOG-CHI,14,IV,40
943,ANDES,BOG-CHI,15,IV,27
944,ANDES,BOG-CHI,16,IV,37
945,ANDES,BOG-CHI,17,IV,16
946,ANDES,BOG-CHI,18,IV,33
947,ANDES,BOG-CHI,19,IV,26
948,ANDES,BOG-CHI,20,IV,36
949,ANDES,BOG-CHI,21,IV,22
950,ANDES,BOG-CHI,22,IV,17
951,ANDES,BOG-CHI,23,IV,13
952,ANDES,BOG-CHI,0,V,3
953,ANDES,BOG-CHI,1,V,3
954,ANDES,BOG-CHI,2,V,6
955,ANDES,BOG-CHI,3,V,11
956,ANDES,BOG-CHI,4,V,18
957,ANDES,BOG-CHI,5,V,27
958,ANDES,BOG-CHI,6,V,23
959,ANDES,BOG-CHI,7,V,10
960,ANDES,BOG-CHI,8,V,19
961,ANDES,BOG-CHI,9,V,24
962,ANDES,BOG-CHI,10,V,23
963,ANDES,BOG-CHI,11,V,32
964,ANDES,BOG-CHI,12,V,32
965,ANDES,BOG-CHI,13,V,16
966,ANDES,BOG-CHI,14,V,16
967,ANDES,BOG-CHI,15,V,21
968,ANDES,BOG-CHI,16,V,15
969,ANDES,BOG-CHI,17,V,10
970,ANDES,BOG-CHI,18,V,12
971,ANDES,BOG-CHI,19,V,11
972,ANDES,BOG-CHI,20,V,6
973,ANDES,BOG-CHI,21,V,2
974,ANDES,BOG-CHI,22,V,4
975,ANDES,BOG-CHI,23,V,5
976,ANDES,BOG-CHI,0,VI,9
977,ANDES,BOG-CHI,1,VI,5
978,ANDES,BOG-CHI,2,VI,8
979,ANDES,BOG-CHI,3,VI,10
980,ANDES,BOG-CHI,4,VI,17
981,ANDES,BOG-CHI,5,VI,30
982,ANDES,BOG-CHI,6,VI,17
983,ANDES,BOG-CHI,7,VI,10
984,ANDES,BOG-CHI,8,VI,8
985,ANDES,BOG-CHI,9,VI,17
986,ANDES,BOG-CHI,10,VI,18
987,ANDES,BOG-CHI,11,VI,17
988,ANDES,BOG-CHI,12,VI,28
989,ANDES,BOG-CHI,13,VI,21
990,ANDES,BOG-CHI,14,VI,23
991,ANDES,BOG-CHI,15,VI,29
992,ANDES,BOG-CHI,16,VI,27
993,ANDES,BOG-CHI,17,VI,20
994,ANDES,BOG-CHI,18,VI,13
995,ANDES,BOG-CHI,19,VI,16
996,ANDES,BOG-CHI,20,VI,24
997,ANDES,BOG-CHI,21,VI,8
998,ANDES,BOG-CHI,22,VI,14
999,ANDES,BOG-CHI,23,VI,11
1000,ANDES,BOG-CHI,0,VII,22
1001,ANDES,BOG-CHI,1,VII,19
1002,ANDES,BOG-CHI,2,VII,14
1003,ANDES,BOG-CHI,3,VII,10
1004,ANDES,BOG-CHI,4,VII,34
1005,ANDES,BOG-CHI,5,VII,49
1006,ANDES,BOG-CHI,6,VII,34
1007,ANDES,BOG-CHI,7,VII,16
1008,ANDES,BOG-CHI,8,VII,12
1009,ANDES,BOG-CHI,9,VII,17
1010,ANDES,BOG-CHI,10,VII,19
1011,ANDES,BOG-CHI,11,VII,34
1012,ANDES,BOG-CHI,12,VII,33
1013,ANDES,BOG-CHI,13,VII,26
1014,ANDES,BOG-CHI,14,VII,30
1015,ANDES,BOG-CHI,15,VII,32
1016,ANDES,BOG-CHI,16,VII,23
1017,ANDES,BOG-CHI,17,VII,27
1018,ANDES,BOG-CHI,18,VII,26
1019,ANDES,BOG-CHI,19,VII,22
1020,ANDES,BOG-CHI,20,VII,36
1021,ANDES,BOG-CHI,21,VII,28
1022,ANDES,BOG-CHI,22,VII,19
1023,ANDES,BOG-CHI,23,VII,17
1024,FUSCA,BOG-CHI,0,I,3
1025,FUSCA,BOG-CHI,1,I,2
1026,FUSCA,BOG-CHI,2,I,1
1027,FUSCA,BOG-CHI,3,I,3
1028,FUSCA,BOG-CHI,4,I,9
1029,FUSCA,BOG-CHI,5,I,88
1030,FUSCA,BOG-CHI,6,I,196
1031,FUSCA,BOG-CHI,7,I,226
1032,FUSCA,BOG-CHI,8,I,158
1033,FUSCA,BOG-CHI,9,I,158
1034,FUSCA,BOG-CHI,10,I,129
1035,FUSCA,BOG-CHI,11,I,146
1036,FUSCA,BOG-CHI,12,I,165
1037,FUSCA,BOG-CHI,13,I,170
1038,FUSCA,BOG-CHI,14,I,209
1039,FUSCA,BOG-CHI,15,I,260
1040,FUSCA,BOG-CHI,16,I,165
1041,FUSCA,BOG-CHI,17,I,155
1042,FUSCA,BOG-CHI,18,I,156
1043,FUSCA,BOG-CHI,19,I,115
1044,FUSCA,BOG-CHI,20,I,96
1045,FUSCA,BOG-CHI,21,I,27
1046,FUSCA,BOG-CHI,22,I,19
1047,FUSCA,BOG-CHI,23,I,7
1048,FUSCA,BOG-CHI,5,II,3
1049,FUSCA,BOG-CHI,6,II,8
1050,FUSCA,BOG-CHI,7,II,4
1051,FUSCA,BOG-CHI,13,II,1
1052,FUSCA,BOG-CHI,14,II,2
1053,FUSCA,BOG-CHI,15,II,9
1054,FUSCA,BOG-CHI,16,II,1
1055,FUSCA,BOG-CHI,18,II,2
1056,FUSCA,BOG-CHI,21,II,1
1057,FUSCA,BOG-CHI,1,III,1
1058,FUSCA,BOG-CHI,3,III,2
1059,FUSCA,BOG-CHI,5,III,2
1060,FUSCA,BOG-CHI,6,III,2
1061,FUSCA,BOG-CHI,7,III,3
1062,FUSCA,BOG-CHI,8,III,3
1063,FUSCA,BOG-CHI,9,III,4
1064,FUSCA,BOG-CHI,10,III,5
1065,FUSCA,BOG-CHI,11,III,3
1066,FUSCA,BOG-CHI,12,III,2
1067,FUSCA,BOG-CHI,13,III,5
1068,FUSCA,BOG-CHI,14,III,6
1069,FUSCA,BOG-CHI,15,III,4
1070,FUSCA,BOG-CHI,16,III,4
1071,FUSCA,BOG-CHI,17,III,5
1072,FUSCA,BOG-CHI,18,III,2
1073,FUSCA,BOG-CHI,19,III,4
1074,FUSCA,BOG-CHI,20,III,1
1075,FUSCA,BOG-CHI,21,III,3
1076,FUSCA,BOG-CHI,3,IV,2
1077,FUSCA,BOG-CHI,4,IV,4
1078,FUSCA,BOG-CHI,5,IV,3
1079,FUSCA,BOG-CHI,6,IV,6
1080,FUSCA,BOG-CHI,7,IV,3
1081,FUSCA,BOG-CHI,8,IV,5
1082,FUSCA,BOG-CHI,9,IV,4
1083,FUSCA,BOG-CHI,10,IV,6
1084,FUSCA,BOG-CHI,11,IV,3
1085,FUSCA,BOG-CHI,12,IV,1
1086,FUSCA,BOG-CHI,13,IV,2
1087,FUSCA,BOG-CHI,14,IV,3
1088,FUSCA,BOG-CHI,15,IV,2
1089,FUSCA,BOG-CHI,17,IV,1
1090,FUSCA,BOG-CHI,19,IV,1
1091,FUSCA,BOG-CHI,21,IV,1
1092,FUSCA,BOG-CHI,4,V,3
1093,FUSCA,BOG-CHI,5,V,2
1094,FUSCA,BOG-CHI,10,V,1
1095,FUSCA,BOG-CHI,12,V,1
1096,FUSCA,BOG-CHI,15,V,1
1097,FUSCA,BOG-CHI,10,VI,1
1098,FUSCA,BOG-CHI,13,VI,1
1099,FUSCA,BOG-CHI,14,VI,1
1100,FUSCA,BOG-CHI,1,VII,1
1101,FUSCA,BOG-CHI,7,VII,1
1102,UNISABANA,BOG-CHI,0,V,1
1103,UNISABANA,BOG-CHI,2,V,1
1104,UNISABANA,BOG-CHI,4,V,4
1105,UNISABANA,BOG-CHI,5,V,6
1106,UNISABANA,BOG-CHI,8,V,4
1107,UNISABANA,BOG-CHI,9,V,2
1108,UNISABANA,BOG-CHI,10,V,5
1109,UNISABANA,BOG-CHI,11,V,3
1110,UNISABANA,BOG-CHI,12,V,4
1111,UNISABANA,BOG-CHI,14,V,8
1112,UNISABANA,BOG-CHI,15,V,4
1113,UNISABANA,BOG-CHI,16,V,3
1114,UNISABANA,BOG-CHI,17,V,4
1115,UNISABANA,BOG-CHI,18,V,1
1116,UNISABANA,BOG-CHI,19,V,1
1117,UNISABANA,BOG-CHI,20,V,3
1118,UNISABANA,BOG-CHI,21,V,2
1119,UNISABANA,BOG-CHI,22,V,2
1120,UNISABANA,BOG-CHI,23,V,1
1121,UNISABANA,BOG-CHI,0,VI,1
1122,UNISABANA,BOG-CHI,1,VI,1
1123,UNISABANA,BOG-CHI,3,VI,4
1124,UNISABANA,BOG-CHI,4,VI,4
1125,UNISABANA,BOG-CHI,5,VI,4
1126,UNISABANA,BOG-CHI,6,VI,1
1127,UNISABANA,BOG-CHI,7,VI,2
1128,UNISABANA,BOG-CHI,8,VI,1
1129,UNISABANA,BOG-CHI,9,VI,2
1130,UNISABANA,BOG-CHI,10,VI,3
1131,UNISABANA,BOG-CHI,11,VI,1
1132,UNISABANA,BOG-CHI,12,VI,4
1133,UNISABANA,BOG-CHI,13,VI,3
1134,UNISABANA,BOG-CHI,14,VI,4
1135,UNISABANA,BOG-CHI,15,VI,4
1136,UNISABANA,BOG-CHI,16,VI,6
1137,UNISABANA,BOG-CHI,17,VI,5
1138,UNISABANA,BOG-CHI,18,VI,3
1139,UNISABANA,BOG-CHI,19,VI,4
1140,UNISABANA,BOG-CHI,20,VI,5
1141,UNISABANA,BOG-CHI,21,VI,1
1142,UNISABANA,BOG-CHI,23,VI,2
1143,UNISABANA,BOG-CHI,1,VII,5
1144,UNISABANA,BOG-CHI,3,VII,2
1145,UNISABANA,BOG-CHI,4,VII,1
1146,UNISABANA,BOG-CHI,5,VII,1
1147,UNISABANA,BOG-CHI,6,VII,2
1148,UNISABANA,BOG-CHI,7,VII,1
1149,UNISABANA,BOG-CHI,8,VII,2
1150,UNISABANA,BOG-CHI,9,VII,9
1151,UNISABANA,BOG-CHI,10,VII,5
1152,UNISABANA,BOG-CHI,11,VII,5
1153,UNISABANA,BOG-CHI,12,VII,7
1154,UNISABANA,BOG-CHI,13,VII,7
1155,UNISABANA,BOG-CHI,14,VII,6
1156,UNISABANA,BOG-CHI,15,VII,8
1157,UNISABANA,BOG-CHI,16,VII,3
1158,UNISABANA,BOG-CHI,19,VII,1
1159,UNISABANA,BOG-CHI,20,VII,3
1160,UNISABANA,BOG-CHI,21,VII,3
1161,UNISABANA,BOG-CHI,22,VII,2
1162,UNISABANA,BOG-CHI,23,VII,1
1163,ANDES,BOG-CHI,0,I,1
1164,ANDES,BOG-CHI,0,I,166
1165,ANDES,BOG-CHI,1,I,62
1166,ANDES,BOG-CHI,2,I,45
1167,ANDES,BOG-CHI,3,I,100
1168,ANDES,BOG-CHI,4,I,257
1169,ANDES,BOG-CHI,5,I,1096
1170,ANDES,BOG-CHI,6,I,1720
1171,ANDES,BOG-CHI,7,I,1565
1172,ANDES,BOG-CHI,8,I,1465
1173,ANDES,BOG-CHI,9,I,1739
1174,ANDES,BOG-CHI,10,I,1594
1175,ANDES,BOG-CHI,11,I,1515
1176,ANDES,BOG-CHI,12,I,1498
1177,ANDES,BOG-CHI,13,I,1535
1178,ANDES,BOG-CHI,14,I,1789
1179,ANDES,BOG-CHI,15,I,1799
1180,ANDES,BOG-CHI,16,I,1698
1181,ANDES,BOG-CHI,17,I,1667
1182,ANDES,BOG-CHI,18,I,1621
1183,ANDES,BOG-CHI,19,I,1654
1184,ANDES,BOG-CHI,20,I,1507
1185,ANDES,BOG-CHI,21,I,750
1186,ANDES,BOG-CHI,22,I,671
1187,ANDES,BOG-CHI,23,I,352
1188,ANDES,BOG-CHI,0,II,7
1189,ANDES,BOG-CHI,1,II,2
1190,ANDES,BOG-CHI,2,II,1
1191,ANDES,BOG-CHI,3,II,5
1192,ANDES,BOG-CHI,4,II,18
1193,ANDES,BOG-CHI,5,II,119
1194,ANDES,BOG-CHI,6,II,246
1195,ANDES,BOG-CHI,7,II,157
1196,ANDES,BOG-CHI,8,II,143
1197,ANDES,BOG-CHI,9,II,112
1198,ANDES,BOG-CHI,10,II,132
1199,ANDES,BOG-CHI,11,II,123
1200,ANDES,BOG-CHI,12,II,115
1201,ANDES,BOG-CHI,13,II,142
1202,ANDES,BOG-CHI,14,II,106
1203,ANDES,BOG-CHI,15,II,146
1204,ANDES,BOG-CHI,16,II,149
1205,ANDES,BOG-CHI,17,II,144
1206,ANDES,BOG-CHI,18,II,122
1207,ANDES,BOG-CHI,19,II,115
1208,ANDES,BOG-CHI,20,II,74
1209,ANDES,BOG-CHI,21,II,59
1210,ANDES,BOG-CHI,22,II,41
1211,ANDES,BOG-CHI,23,II,15
1212,ANDES,BOG-CHI,0,III,24
1213,ANDES,BOG-CHI,1,III,19
1214,ANDES,BOG-CHI,2,III,21
1215,ANDES,BOG-CHI,3,III,31
1216,ANDES,BOG-CHI,4,III,58
1217,ANDES,BOG-CHI,5,III,103
1218,ANDES,BOG-CHI,6,III,118
1219,ANDES,BOG-CHI,7,III,107
1220,ANDES,BOG-CHI,8,III,96
1221,ANDES,BOG-CHI,9,III,101
1222,ANDES,BOG-CHI,10,III,127
1223,ANDES,BOG-CHI,11,III,112
1224,ANDES,BOG-CHI,12,III,120
1225,ANDES,BOG-CHI,13,III,115
1226,ANDES,BOG-CHI,14,III,116
1227,ANDES,BOG-CHI,15,III,146
1228,ANDES,BOG-CHI,16,III,105
1229,ANDES,BOG-CHI,17,III,90
1230,ANDES,BOG-CHI,18,III,87
1231,ANDES,BOG-CHI,19,III,77
1232,ANDES,BOG-CHI,20,III,72
1233,ANDES,BOG-CHI,21,III,43
1234,ANDES,BOG-CHI,22,III,40
1235,ANDES,BOG-CHI,23,III,37
1236,ANDES,BOG-CHI,0,IV,20
1237,ANDES,BOG-CHI,1,IV,28
1238,ANDES,BOG-CHI,2,IV,16
1239,ANDES,BOG-CHI,3,IV,24
1240,ANDES,BOG-CHI,4,IV,28
1241,ANDES,BOG-CHI,5,IV,56
1242,ANDES,BOG-CHI,6,IV,40
1243,ANDES,BOG-CHI,7,IV,25
1244,ANDES,BOG-CHI,8,IV,24
1245,ANDES,BOG-CHI,9,IV,41
1246,ANDES,BOG-CHI,10,IV,44
1247,ANDES,BOG-CHI,11,IV,52
1248,ANDES,BOG-CHI,12,IV,37
1249,ANDES,BOG-CHI,13,IV,50
1250,ANDES,BOG-CHI,14,IV,29
1251,ANDES,BOG-CHI,15,IV,45
1252,ANDES,BOG-CHI,16,IV,43
1253,ANDES,BOG-CHI,17,IV,43
1254,ANDES,BOG-CHI,18,IV,27
1255,ANDES,BOG-CHI,19,IV,33
