,estacion,sentido,hora,categoria,valorTabulado,fecha
462,FUSCA,BOG-CHI,15,IV,92000,2021-08-02
463,FUSCA,BOG-CHI,20,IV,23000,2021-08-02
464,FUSCA,BOG-CHI,21,IV,23000,2021-08-02
465,FUSCA,BOG-CHI,23,IV,23000,2021-08-02
466,FUSCA,BOG-CHI,6,V,35000,2021-08-02
467,FUSCA,BOG-CHI,7,V,35000,2021-08-02
468,FUSCA,BOG-CHI,8,V,70000,2021-08-02
469,FUSCA,BOG-CHI,9,V,35000,2021-08-02
470,FUSCA,BOG-CHI,10,V,35000,2021-08-02
471,FUSCA,BOG-CHI,12,V,105000,2021-08-02
472,FUSCA,BOG-CHI,14,V,140000,2021-08-02
473,FUSCA,BOG-CHI,15,V,35000,2021-08-02
474,FUSCA,BOG-CHI,8,VI,45000,2021-08-02
475,FUSCA,BOG-CHI,5,VII,49900,2021-08-02
476,FUSCA,BOG-CHI,13,VII,49900,2021-08-02
477,UNISABANA,BOG-CHI,2,V,35000,2021-08-02
478,UNISABANA,BOG-CHI,4,V,70000,2021-08-02
479,UNISABANA,BOG-CHI,5,V,140000,2021-08-02
480,UNISABANA,BOG-CHI,7,V,35000,2021-08-02
481,UNISABANA,BOG-CHI,8,V,105000,2021-08-02
482,UNISABANA,BOG-CHI,9,V,105000,2021-08-02
483,UNISABANA,BOG-CHI,10,V,315000,2021-08-02
484,UNISABANA,BOG-CHI,11,V,210000,2021-08-02
485,UNISABANA,BOG-CHI,12,V,175000,2021-08-02
486,UNISABANA,BOG-CHI,13,V,140000,2021-08-02
487,UNISABANA,BOG-CHI,14,V,210000,2021-08-02
488,UNISABANA,BOG-CHI,15,V,140000,2021-08-02
489,UNISABANA,BOG-CHI,16,V,175000,2021-08-02
490,UNISABANA,BOG-CHI,17,V,175000,2021-08-02
491,UNISABANA,BOG-CHI,18,V,35000,2021-08-02
492,UNISABANA,BOG-CHI,19,V,105000,2021-08-02
493,UNISABANA,BOG-CHI,20,V,70000,2021-08-02
494,UNISABANA,BOG-CHI,21,V,35000,2021-08-02
495,UNISABANA,BOG-CHI,23,V,105000,2021-08-02
496,UNISABANA,BOG-CHI,1,VI,45000,2021-08-02
497,UNISABANA,BOG-CHI,3,VI,90000,2021-08-02
498,UNISABANA,BOG-CHI,4,VI,225000,2021-08-02
499,UNISABANA,BOG-CHI,5,VI,180000,2021-08-02
500,UNISABANA,BOG-CHI,6,VI,45000,2021-08-02
501,UNISABANA,BOG-CHI,7,VI,45000,2021-08-02
502,UNISABANA,BOG-CHI,8,VI,45000,2021-08-02
503,UNISABANA,BOG-CHI,9,VI,180000,2021-08-02
504,UNISABANA,BOG-CHI,10,VI,360000,2021-08-02
505,UNISABANA,BOG-CHI,11,VI,180000,2021-08-02
506,UNISABANA,BOG-CHI,12,VI,225000,2021-08-02
507,UNISABANA,BOG-CHI,13,VI,360000,2021-08-02
508,UNISABANA,BOG-CHI,14,VI,450000,2021-08-02
509,UNISABANA,BOG-CHI,15,VI,135000,2021-08-02
510,UNISABANA,BOG-CHI,16,VI,315000,2021-08-02
511,UNISABANA,BOG-CHI,17,VI,90000,2021-08-02
512,UNISABANA,BOG-CHI,18,VI,90000,2021-08-02
513,UNISABANA,BOG-CHI,19,VI,180000,2021-08-02
514,UNISABANA,BOG-CHI,20,VI,225000,2021-08-02
515,UNISABANA,BOG-CHI,21,VI,135000,2021-08-02
516,UNISABANA,BOG-CHI,22,VI,135000,2021-08-02
517,UNISABANA,BOG-CHI,23,VI,135000,2021-08-02
518,UNISABANA,BOG-CHI,2,VII,49900,2021-08-02
519,UNISABANA,BOG-CHI,3,VII,99800,2021-08-02
520,UNISABANA,BOG-CHI,4,VII,249500,2021-08-02
521,UNISABANA,BOG-CHI,5,VII,149700,2021-08-02
522,UNISABANA,BOG-CHI,6,VII,49900,2021-08-02
523,UNISABANA,BOG-CHI,7,VII,49900,2021-08-02
524,UNISABANA,BOG-CHI,8,VII,249500,2021-08-02
525,UNISABANA,BOG-CHI,9,VII,149700,2021-08-02
526,UNISABANA,BOG-CHI,10,VII,299400,2021-08-02
527,UNISABANA,BOG-CHI,11,VII,349300,2021-08-02
528,UNISABANA,BOG-CHI,12,VII,499000,2021-08-02
529,UNISABANA,BOG-CHI,13,VII,399200,2021-08-02
530,UNISABANA,BOG-CHI,14,VII,499000,2021-08-02
531,UNISABANA,BOG-CHI,15,VII,49900,2021-08-02
532,UNISABANA,BOG-CHI,16,VII,99800,2021-08-02
533,UNISABANA,BOG-CHI,17,VII,199600,2021-08-02
534,UNISABANA,BOG-CHI,18,VII,99800,2021-08-02
535,UNISABANA,BOG-CHI,19,VII,199600,2021-08-02
536,UNISABANA,BOG-CHI,20,VII,149700,2021-08-02
537,ANDES,BOG-CHI,0,I,1183000,2021-08-03
538,ANDES,BOG-CHI,1,I,536900,2021-08-03
539,ANDES,BOG-CHI,2,I,609700,2021-08-03
540,ANDES,BOG-CHI,3,I,828100,2021-08-03
541,ANDES,BOG-CHI,4,I,2529800,2021-08-03
542,ANDES,BOG-CHI,5,I,10119200,2021-08-03
543,ANDES,BOG-CHI,6,I,15952300,2021-08-03
544,ANDES,BOG-CHI,7,I,11657100,2021-08-03
545,ANDES,BOG-CHI,8,I,14769300,2021-08-03
546,ANDES,BOG-CHI,9,I,14186900,2021-08-03
547,ANDES,BOG-CHI,10,I,14023100,2021-08-03
548,ANDES,BOG-CHI,11,I,12594400,2021-08-03
549,ANDES,BOG-CHI,12,I,13295100,2021-08-03
550,ANDES,BOG-CHI,13,I,14077700,2021-08-03
551,ANDES,BOG-CHI,14,I,16088800,2021-08-03
552,ANDES,BOG-CHI,15,I,15579200,2021-08-03
553,ANDES,BOG-CHI,16,I,14851200,2021-08-03
554,ANDES,BOG-CHI,17,I,14487200,2021-08-03
555,ANDES,BOG-CHI,18,I,15451800,2021-08-03
556,ANDES,BOG-CHI,19,I,14669200,2021-08-03
557,ANDES,BOG-CHI,20,I,13932100,2021-08-03
558,ANDES,BOG-CHI,21,I,6597500,2021-08-03
559,ANDES,BOG-CHI,22,I,4995900,2021-08-03
560,ANDES,BOG-CHI,23,I,2902900,2021-08-03
561,ANDES,BOG-CHI,0,II,110600,2021-08-03
562,ANDES,BOG-CHI,1,II,63200,2021-08-03
563,ANDES,BOG-CHI,2,II,15800,2021-08-03
564,ANDES,BOG-CHI,3,II,94800,2021-08-03
565,ANDES,BOG-CHI,4,II,221200,2021-08-03
566,ANDES,BOG-CHI,5,II,1943400,2021-08-03
567,ANDES,BOG-CHI,6,II,3634000,2021-08-03
568,ANDES,BOG-CHI,7,II,2528000,2021-08-03
569,ANDES,BOG-CHI,8,II,2512200,2021-08-03
570,ANDES,BOG-CHI,9,II,1864400,2021-08-03
571,ANDES,BOG-CHI,10,II,1785400,2021-08-03
572,ANDES,BOG-CHI,11,II,1959200,2021-08-03
573,ANDES,BOG-CHI,12,II,1753800,2021-08-03
574,ANDES,BOG-CHI,13,II,2117200,2021-08-03
575,ANDES,BOG-CHI,14,II,1785400,2021-08-03
576,ANDES,BOG-CHI,15,II,2164600,2021-08-03
577,ANDES,BOG-CHI,16,II,2212000,2021-08-03
578,ANDES,BOG-CHI,17,II,2291000,2021-08-03
579,ANDES,BOG-CHI,18,II,1911800,2021-08-03
580,ANDES,BOG-CHI,19,II,1643200,2021-08-03
581,ANDES,BOG-CHI,20,II,1279800,2021-08-03
582,ANDES,BOG-CHI,21,II,1011200,2021-08-03
583,ANDES,BOG-CHI,22,II,537200,2021-08-03
584,ANDES,BOG-CHI,23,II,205400,2021-08-03
585,ANDES,BOG-CHI,0,III,346800,2021-08-03
586,ANDES,BOG-CHI,1,III,163200,2021-08-03
587,ANDES,BOG-CHI,2,III,132600,2021-08-03
588,ANDES,BOG-CHI,3,III,306000,2021-08-03
589,ANDES,BOG-CHI,4,III,765000,2021-08-03
590,ANDES,BOG-CHI,5,III,1305600,2021-08-03
591,ANDES,BOG-CHI,6,III,1275000,2021-08-03
592,ANDES,BOG-CHI,7,III,948600,2021-08-03
593,ANDES,BOG-CHI,8,III,1152600,2021-08-03
594,ANDES,BOG-CHI,9,III,1152600,2021-08-03
595,ANDES,BOG-CHI,10,III,1050600,2021-08-03
596,ANDES,BOG-CHI,11,III,1193400,2021-08-03
597,ANDES,BOG-CHI,12,III,1224000,2021-08-03
598,ANDES,BOG-CHI,13,III,1091400,2021-08-03
599,ANDES,BOG-CHI,14,III,1091400,2021-08-03
600,ANDES,BOG-CHI,15,III,938400,2021-08-03
601,ANDES,BOG-CHI,16,III,979200,2021-08-03
602,ANDES,BOG-CHI,17,III,918000,2021-08-03
603,ANDES,BOG-CHI,18,III,805800,2021-08-03
604,ANDES,BOG-CHI,19,III,734400,2021-08-03
605,ANDES,BOG-CHI,20,III,754800,2021-08-03
606,ANDES,BOG-CHI,21,III,367200,2021-08-03
607,ANDES,BOG-CHI,22,III,428400,2021-08-03
608,ANDES,BOG-CHI,23,III,306000,2021-08-03
609,ANDES,BOG-CHI,0,IV,414000,2021-08-03
610,ANDES,BOG-CHI,1,IV,207000,2021-08-03
611,ANDES,BOG-CHI,2,IV,230000,2021-08-03
612,ANDES,BOG-CHI,3,IV,345000,2021-08-03
613,ANDES,BOG-CHI,4,IV,759000,2021-08-03
614,ANDES,BOG-CHI,5,IV,1288000,2021-08-03
615,ANDES,BOG-CHI,6,IV,782000,2021-08-03
616,ANDES,BOG-CHI,7,IV,299000,2021-08-03
617,ANDES,BOG-CHI,8,IV,529000,2021-08-03
618,ANDES,BOG-CHI,9,IV,713000,2021-08-03
619,ANDES,BOG-CHI,10,IV,483000,2021-08-03
620,ANDES,BOG-CHI,11,IV,1081000,2021-08-03
621,ANDES,BOG-CHI,12,IV,1311000,2021-08-03
622,ANDES,BOG-CHI,13,IV,598000,2021-08-03
623,ANDES,BOG-CHI,14,IV,920000,2021-08-03
624,ANDES,BOG-CHI,15,IV,621000,2021-08-03
625,ANDES,BOG-CHI,16,IV,851000,2021-08-03
626,ANDES,BOG-CHI,17,IV,345000,2021-08-03
627,ANDES,BOG-CHI,18,IV,759000,2021-08-03
628,ANDES,BOG-CHI,19,IV,598000,2021-08-03
629,ANDES,BOG-CHI,20,IV,828000,2021-08-03
630,ANDES,BOG-CHI,21,IV,506000,2021-08-03
631,ANDES,BOG-CHI,22,IV,391000,2021-08-03
632,ANDES,BOG-CHI,23,IV,299000,2021-08-03
633,ANDES,BOG-CHI,0,V,105000,2021-08-03
634,ANDES,BOG-CHI,1,V,105000,2021-08-03
635,ANDES,BOG-CHI,2,V,210000,2021-08-03
636,ANDES,BOG-CHI,3,V,385000,2021-08-03
637,ANDES,BOG-CHI,4,V,630000,2021-08-03
638,ANDES,BOG-CHI,5,V,945000,2021-08-03
639,ANDES,BOG-CHI,6,V,805000,2021-08-03
640,ANDES,BOG-CHI,7,V,350000,2021-08-03
641,ANDES,BOG-CHI,8,V,665000,2021-08-03
642,ANDES,BOG-CHI,9,V,840000,2021-08-03
643,ANDES,BOG-CHI,10,V,805000,2021-08-03
644,ANDES,BOG-CHI,11,V,1120000,2021-08-03
645,ANDES,BOG-CHI,12,V,1120000,2021-08-03
646,ANDES,BOG-CHI,13,V,560000,2021-08-03
647,ANDES,BOG-CHI,14,V,560000,2021-08-03
648,ANDES,BOG-CHI,15,V,735000,2021-08-03
649,ANDES,BOG-CHI,16,V,525000,2021-08-03
650,ANDES,BOG-CHI,17,V,350000,2021-08-03
651,ANDES,BOG-CHI,18,V,420000,2021-08-03
652,ANDES,BOG-CHI,19,V,385000,2021-08-03
653,ANDES,BOG-CHI,20,V,210000,2021-08-03
654,ANDES,BOG-CHI,21,V,70000,2021-08-03
655,ANDES,BOG-CHI,22,V,140000,2021-08-03
656,ANDES,BOG-CHI,23,V,175000,2021-08-03
657,ANDES,BOG-CHI,0,VI,405000,2021-08-03
658,ANDES,BOG-CHI,1,VI,225000,2021-08-03
659,ANDES,BOG-CHI,2,VI,360000,2021-08-03
660,ANDES,BOG-CHI,3,VI,450000,2021-08-03
661,ANDES,BOG-CHI,4,VI,765000,2021-08-03
662,ANDES,BOG-CHI,5,VI,1350000,2021-08-03
663,ANDES,BOG-CHI,6,VI,765000,2021-08-03
664,ANDES,BOG-CHI,7,VI,450000,2021-08-03
665,ANDES,BOG-CHI,8,VI,360000,2021-08-03
666,ANDES,BOG-CHI,9,VI,765000,2021-08-03
667,ANDES,BOG-CHI,10,VI,810000,2021-08-03
668,ANDES,BOG-CHI,11,VI,765000,2021-08-03
669,ANDES,BOG-CHI,12,VI,1260000,2021-08-03
670,ANDES,BOG-CHI,13,VI,945000,2021-08-03
671,ANDES,BOG-CHI,14,VI,1035000,2021-08-03
672,ANDES,BOG-CHI,15,VI,1305000,2021-08-03
673,ANDES,BOG-CHI,16,VI,1215000,2021-08-03
674,ANDES,BOG-CHI,17,VI,900000,2021-08-03
675,ANDES,BOG-CHI,18,VI,585000,2021-08-03
676,ANDES,BOG-CHI,19,VI,720000,2021-08-03
677,ANDES,BOG-CHI,20,VI,1080000,2021-08-03
678,ANDES,BOG-CHI,21,VI,360000,2021-08-03
679,ANDES,BOG-CHI,22,VI,630000,2021-08-03
680,ANDES,BOG-CHI,23,VI,495000,2021-08-03
681,ANDES,BOG-CHI,0,VII,1097800,2021-08-03
682,ANDES,BOG-CHI,1,VII,948100,2021-08-03
683,ANDES,BOG-CHI,2,VII,698600,2021-08-03
684,ANDES,BOG-CHI,3,VII,499000,2021-08-03
685,ANDES,BOG-CHI,4,VII,1696600,2021-08-03
686,ANDES,BOG-CHI,5,VII,2445100,2021-08-03
687,ANDES,BOG-CHI,6,VII,1646700,2021-08-03
688,ANDES,BOG-CHI,7,VII,798400,2021-08-03
689,ANDES,BOG-CHI,8,VII,598800,2021-08-03
690,ANDES,BOG-CHI,9,VII,848300,2021-08-03
691,ANDES,BOG-CHI,10,VII,948100,2021-08-03
692,ANDES,BOG-CHI,11,VII,1696600,2021-08-03
693,ANDES,BOG-CHI,12,VII,1646700,2021-08-03
694,ANDES,BOG-CHI,13,VII,1297400,2021-08-03
695,ANDES,BOG-CHI,14,VII,1497000,2021-08-03
696,ANDES,BOG-CHI,15,VII,1596800,2021-08-03
697,ANDES,BOG-CHI,16,VII,1097800,2021-08-03
698,ANDES,BOG-CHI,17,VII,1347300,2021-08-03
699,ANDES,BOG-CHI,18,VII,1297400,2021-08-03
700,ANDES,BOG-CHI,19,VII,1097800,2021-08-03
701,ANDES,BOG-CHI,20,VII,1796400,2021-08-03
702,ANDES,BOG-CHI,21,VII,1397200,2021-08-03
703,ANDES,BOG-CHI,22,VII,948100,2021-08-03
704,ANDES,BOG-CHI,23,VII,848300,2021-08-03
705,FUSCA,BOG-CHI,0,I,27300,2021-08-03
706,FUSCA,BOG-CHI,1,I,18200,2021-08-03
707,FUSCA,BOG-CHI,2,I,9100,2021-08-03
708,FUSCA,BOG-CHI,3,I,27300,2021-08-03
709,FUSCA,BOG-CHI,4,I,81900,2021-08-03
710,FUSCA,BOG-CHI,5,I,782600,2021-08-03
711,FUSCA,BOG-CHI,6,I,1756300,2021-08-03
712,FUSCA,BOG-CHI,7,I,2029300,2021-08-03
713,FUSCA,BOG-CHI,8,I,1428700,2021-08-03
714,FUSCA,BOG-CHI,9,I,1437800,2021-08-03
715,FUSCA,BOG-CHI,10,I,1164800,2021-08-03
716,FUSCA,BOG-CHI,11,I,1328600,2021-08-03
717,FUSCA,BOG-CHI,12,I,1492400,2021-08-03
718,FUSCA,BOG-CHI,13,I,1547000,2021-08-03
719,FUSCA,BOG-CHI,14,I,1892800,2021-08-03
720,FUSCA,BOG-CHI,15,I,2338700,2021-08-03
721,FUSCA,BOG-CHI,16,I,1492400,2021-08-03
722,FUSCA,BOG-CHI,17,I,1410500,2021-08-03
723,FUSCA,BOG-CHI,18,I,1419600,2021-08-03
724,FUSCA,BOG-CHI,19,I,1046500,2021-08-03
725,FUSCA,BOG-CHI,20,I,864500,2021-08-03
726,FUSCA,BOG-CHI,21,I,236600,2021-08-03
727,FUSCA,BOG-CHI,22,I,163800,2021-08-03
728,FUSCA,BOG-CHI,23,I,63700,2021-08-03
729,FUSCA,BOG-CHI,5,II,47400,2021-08-03
730,FUSCA,BOG-CHI,6,II,126400,2021-08-03
731,FUSCA,BOG-CHI,7,II,63200,2021-08-03
732,FUSCA,BOG-CHI,13,II,15800,2021-08-03
733,FUSCA,BOG-CHI,14,II,31600,2021-08-03
734,FUSCA,BOG-CHI,15,II,142200,2021-08-03
735,FUSCA,BOG-CHI,16,II,15800,2021-08-03
736,FUSCA,BOG-CHI,18,II,31600,2021-08-03
737,FUSCA,BOG-CHI,21,II,15800,2021-08-03
738,FUSCA,BOG-CHI,1,III,10200,2021-08-03
739,FUSCA,BOG-CHI,3,III,20400,2021-08-03
740,FUSCA,BOG-CHI,5,III,20400,2021-08-03
741,FUSCA,BOG-CHI,6,III,20400,2021-08-03
742,FUSCA,BOG-CHI,7,III,30600,2021-08-03
743,FUSCA,BOG-CHI,8,III,30600,2021-08-03
744,FUSCA,BOG-CHI,9,III,40800,2021-08-03
745,FUSCA,BOG-CHI,10,III,51000,2021-08-03
746,FUSCA,BOG-CHI,11,III,30600,2021-08-03
747,FUSCA,BOG-CHI,12,III,20400,2021-08-03
748,FUSCA,BOG-CHI,13,III,51000,2021-08-03
749,FUSCA,BOG-CHI,14,III,61200,2021-08-03
750,FUSCA,BOG-CHI,15,III,40800,2021-08-03
751,FUSCA,BOG-CHI,16,III,40800,2021-08-03
752,FUSCA,BOG-CHI,17,III,51000,2021-08-03
753,FUSCA,BOG-CHI,18,III,20400,2021-08-03
754,FUSCA,BOG-CHI,19,III,40800,2021-08-03
755,FUSCA,BOG-CHI,20,III,10200,2021-08-03
756,FUSCA,BOG-CHI,21,III,30600,2021-08-03
757,FUSCA,BOG-CHI,3,IV,46000,2021-08-03
758,FUSCA,BOG-CHI,4,IV,92000,2021-08-03
759,FUSCA,BOG-CHI,5,IV,69000,2021-08-03
760,FUSCA,BOG-CHI,6,IV,138000,2021-08-03
761,FUSCA,BOG-CHI,7,IV,69000,2021-08-03
762,FUSCA,BOG-CHI,8,IV,115000,2021-08-03
763,FUSCA,BOG-CHI,9,IV,92000,2021-08-03
764,FUSCA,BOG-CHI,10,IV,138000,2021-08-03
765,FUSCA,BOG-CHI,11,IV,69000,2021-08-03
766,FUSCA,BOG-CHI,12,IV,23000,2021-08-03
767,FUSCA,BOG-CHI,13,IV,46000,2021-08-03
768,FUSCA,BOG-CHI,14,IV,69000,2021-08-03
769,FUSCA,BOG-CHI,15,IV,46000,2021-08-03
770,FUSCA,BOG-CHI,17,IV,23000,2021-08-03
771,FUSCA,BOG-CHI,19,IV,23000,2021-08-03
772,FUSCA,BOG-CHI,21,IV,23000,2021-08-03
773,FUSCA,BOG-CHI,4,V,105000,2021-08-03
774,FUSCA,BOG-CHI,5,V,70000,2021-08-03
775,FUSCA,BOG-CHI,10,V,35000,2021-08-03
776,FUSCA,BOG-CHI,12,V,35000,2021-08-03
777,FUSCA,BOG-CHI,15,V,35000,2021-08-03
778,FUSCA,BOG-CHI,10,VI,45000,2021-08-03
779,FUSCA,BOG-CHI,13,VI,45000,2021-08-03
780,FUSCA,BOG-CHI,14,VI,45000,2021-08-03
781,FUSCA,BOG-CHI,1,VII,49900,2021-08-03
782,FUSCA,BOG-CHI,7,VII,49900,2021-08-03
783,UNISABANA,BOG-CHI,0,V,35000,2021-08-03
784,UNISABANA,BOG-CHI,2,V,35000,2021-08-03
785,UNISABANA,BOG-CHI,4,V,140000,2021-08-03
786,UNISABANA,BOG-CHI,5,V,210000,2021-08-03
787,UNISABANA,BOG-CHI,8,V,140000,2021-08-03
788,UNISABANA,BOG-CHI,9,V,70000,2021-08-03
789,UNISABANA,BOG-CHI,10,V,175000,2021-08-03
790,UNISABANA,BOG-CHI,11,V,105000,2021-08-03
791,UNISABANA,BOG-CHI,12,V,140000,2021-08-03
792,UNISABANA,BOG-CHI,14,V,280000,2021-08-03
793,UNISABANA,BOG-CHI,15,V,140000,2021-08-03
794,UNISABANA,BOG-CHI,16,V,105000,2021-08-03
795,UNISABANA,BOG-CHI,17,V,140000,2021-08-03
796,UNISABANA,BOG-CHI,18,V,35000,2021-08-03
797,UNISABANA,BOG-CHI,19,V,35000,2021-08-03
798,UNISABANA,BOG-CHI,20,V,105000,2021-08-03
799,UNISABANA,BOG-CHI,21,V,70000,2021-08-03
800,UNISABANA,BOG-CHI,22,V,70000,2021-08-03
801,UNISABANA,BOG-CHI,23,V,35000,2021-08-03
802,UNISABANA,BOG-CHI,0,VI,45000,2021-08-03
803,UNISABANA,BOG-CHI,1,VI,45000,2021-08-03
804,UNISABANA,BOG-CHI,3,VI,180000,2021-08-03
805,UNISABANA,BOG-CHI,4,VI,180000,2021-08-03
806,UNISABANA,BOG-CHI,5,VI,180000,2021-08-03
807,UNISABANA,BOG-CHI,6,VI,45000,2021-08-03
808,UNISABANA,BOG-CHI,7,VI,90000,2021-08-03
809,UNISABANA,BOG-CHI,8,VI,45000,2021-08-03
810,UNISABANA,BOG-CHI,9,VI,90000,2021-08-03
811,UNISABANA,BOG-CHI,10,VI,135000,2021-08-03
812,UNISABANA,BOG-CHI,11,VI,45000,2021-08-03
813,UNISABANA,BOG-CHI,12,VI,180000,2021-08-03
814,UNISABANA,BOG-CHI,13,VI,135000,2021-08-03
815,UNISABANA,BOG-CHI,14,VI,180000,2021-08-03
816,UNISABANA,BOG-CHI,15,VI,180000,2021-08-03
817,UNISABANA,BOG-CHI,16,VI,270000,2021-08-03
818,UNISABANA,BOG-CHI,17,VI,225000,2021-08-03
819,UNISABANA,BOG-CHI,18,VI,135000,2021-08-03
820,UNISABANA,BOG-CHI,19,VI,180000,2021-08-03
821,UNISABANA,BOG-CHI,20,VI,225000,2021-08-03
822,UNISABANA,BOG-CHI,21,VI,45000,2021-08-03
823,UNISABANA,BOG-CHI,23,VI,90000,2021-08-03
824,UNISABANA,BOG-CHI,1,VII,249500,2021-08-03
825,UNISABANA,BOG-CHI,3,VII,99800,2021-08-03
826,UNISABANA,BOG-CHI,4,VII,49900,2021-08-03
827,UNISABANA,BOG-CHI,5,VII,49900,2021-08-03
828,UNISABANA,BOG-CHI,6,VII,99800,2021-08-03
829,UNISABANA,BOG-CHI,7,VII,49900,2021-08-03
830,UNISABANA,BOG-CHI,8,VII,99800,2021-08-03
831,UNISABANA,BOG-CHI,9,VII,449100,2021-08-03
832,UNISABANA,BOG-CHI,10,VII,249500,2021-08-03
833,UNISABANA,BOG-CHI,11,VII,249500,2021-08-03
834,UNISABANA,BOG-CHI,12,VII,349300,2021-08-03
835,UNISABANA,BOG-CHI,13,VII,349300,2021-08-03
836,UNISABANA,BOG-CHI,14,VII,299400,2021-08-03
837,UNISABANA,BOG-CHI,15,VII,399200,2021-08-03
838,UNISABANA,BOG-CHI,16,VII,149700,2021-08-03
839,UNISABANA,BOG-CHI,19,VII,49900,2021-08-03
840,UNISABANA,BOG-CHI,20,VII,149700,2021-08-03
841,UNISABANA,BOG-CHI,21,VII,149700,2021-08-03
842,UNISABANA,BOG-CHI,22,VII,99800,2021-08-03
843,UNISABANA,BOG-CHI,23,VII,49900,2021-08-03
844,ANDES,BOG-CHI,0,I,9100,2021-08-03
845,ANDES,BOG-CHI,0,I,1483300,2021-08-04
846,ANDES,BOG-CHI,1,I,555100,2021-08-04
847,ANDES,BOG-CHI,2,I,400400,2021-08-04
848,ANDES,BOG-CHI,3,I,882700,2021-08-04
849,ANDES,BOG-CHI,4,I,2320500,2021-08-04
850,ANDES,BOG-CHI,5,I,9882600,2021-08-04
851,ANDES,BOG-CHI,6,I,15497300,2021-08-04
852,ANDES,BOG-CHI,7,I,14095900,2021-08-04
853,ANDES,BOG-CHI,8,I,13213200,2021-08-04
854,ANDES,BOG-CHI,9,I,15697500,2021-08-04
855,ANDES,BOG-CHI,10,I,14405300,2021-08-04
856,ANDES,BOG-CHI,11,I,13704600,2021-08-04
857,ANDES,BOG-CHI,12,I,13595400,2021-08-04
858,ANDES,BOG-CHI,13,I,13923000,2021-08-04
859,ANDES,BOG-CHI,14,I,16198000,2021-08-04
860,ANDES,BOG-CHI,15,I,16261700,2021-08-04
861,ANDES,BOG-CHI,16,I,15351700,2021-08-04
862,ANDES,BOG-CHI,17,I,15069600,2021-08-04
863,ANDES,BOG-CHI,18,I,14623700,2021-08-04
864,ANDES,BOG-CHI,19,I,14914900,2021-08-04
865,ANDES,BOG-CHI,20,I,13568100,2021-08-04
866,ANDES,BOG-CHI,21,I,6743100,2021-08-04
867,ANDES,BOG-CHI,22,I,6024200,2021-08-04
868,ANDES,BOG-CHI,23,I,3148600,2021-08-04
869,ANDES,BOG-CHI,0,II,110600,2021-08-04
870,ANDES,BOG-CHI,1,II,31600,2021-08-04
871,ANDES,BOG-CHI,2,II,15800,2021-08-04
872,ANDES,BOG-CHI,3,II,79000,2021-08-04
873,ANDES,BOG-CHI,4,II,284400,2021-08-04
874,ANDES,BOG-CHI,5,II,1880200,2021-08-04
875,ANDES,BOG-CHI,6,II,3871000,2021-08-04
876,ANDES,BOG-CHI,7,II,2464800,2021-08-04
877,ANDES,BOG-CHI,8,II,2259400,2021-08-04
878,ANDES,BOG-CHI,9,II,1769600,2021-08-04
879,ANDES,BOG-CHI,10,II,2085600,2021-08-04
880,ANDES,BOG-CHI,11,II,1943400,2021-08-04
881,ANDES,BOG-CHI,12,II,1817000,2021-08-04
882,ANDES,BOG-CHI,13,II,2243600,2021-08-04
883,ANDES,BOG-CHI,14,II,1674800,2021-08-04
884,ANDES,BOG-CHI,15,II,2275200,2021-08-04
885,ANDES,BOG-CHI,16,II,2354200,2021-08-04
886,ANDES,BOG-CHI,17,II,2259400,2021-08-04
887,ANDES,BOG-CHI,18,II,1911800,2021-08-04
888,ANDES,BOG-CHI,19,II,1817000,2021-08-04
889,ANDES,BOG-CHI,20,II,1169200,2021-08-04
890,ANDES,BOG-CHI,21,II,932200,2021-08-04
891,ANDES,BOG-CHI,22,II,647800,2021-08-04
892,ANDES,BOG-CHI,23,II,237000,2021-08-04
893,ANDES,BOG-CHI,0,III,244800,2021-08-04
894,ANDES,BOG-CHI,1,III,193800,2021-08-04
895,ANDES,BOG-CHI,2,III,214200,2021-08-04
896,ANDES,BOG-CHI,3,III,316200,2021-08-04
897,ANDES,BOG-CHI,4,III,591600,2021-08-04
898,ANDES,BOG-CHI,5,III,1050600,2021-08-04
899,ANDES,BOG-CHI,6,III,1193400,2021-08-04
900,ANDES,BOG-CHI,7,III,1091400,2021-08-04
901,ANDES,BOG-CHI,8,III,969000,2021-08-04
902,ANDES,BOG-CHI,9,III,1030200,2021-08-04
903,ANDES,BOG-CHI,10,III,1295400,2021-08-04
904,ANDES,BOG-CHI,11,III,1142400,2021-08-04
905,ANDES,BOG-CHI,12,III,1224000,2021-08-04
906,ANDES,BOG-CHI,13,III,1142400,2021-08-04
907,ANDES,BOG-CHI,14,III,1162800,2021-08-04
908,ANDES,BOG-CHI,15,III,1458600,2021-08-04
909,ANDES,BOG-CHI,16,III,1071000,2021-08-04
910,ANDES,BOG-CHI,17,III,907800,2021-08-04
911,ANDES,BOG-CHI,18,III,887400,2021-08-04
912,ANDES,BOG-CHI,19,III,785400,2021-08-04
913,ANDES,BOG-CHI,20,III,724200,2021-08-04
914,ANDES,BOG-CHI,21,III,438600,2021-08-04
915,ANDES,BOG-CHI,22,III,408000,2021-08-04
916,ANDES,BOG-CHI,23,III,377400,2021-08-04
917,ANDES,BOG-CHI,0,IV,460000,2021-08-04
918,ANDES,BOG-CHI,1,IV,644000,2021-08-04
919,ANDES,BOG-CHI,2,IV,368000,2021-08-04
920,ANDES,BOG-CHI,3,IV,552000,2021-08-04
